Geographic Identifier,Percent Rich Houses
42101020200,0.042998897
42101020300,0.022580645
42101020400,0.048309179
42101020500,0.023919043
42101020600,0.24742268
42101020700,0.303780378
42101020800,0.124517375
42101020900,0.135313531
42101021000,0.150199886
42101021100,0.17710944
42101021200,0.206489676
42101021300,0.11440678
42101021400,0.189823875
42101021500,0.153231179
42101021600,0.070960699
42101021700,0.280664395
42101021800,0.128472222
42101021900,0.217391304
42101022000,0.457352941
42101022100,0.408312958
42101022200,0.525233645
42101022300,0
42101022400,0.52
42101022500,0.523809524
42101022600,0.436781609
42101022700,0.588235294
42101022800,0.429597701
42101022900,0.666666667
42101023000,0.468879668
42101023100,0.561436673
42101023200,0.301104972
42101023300,0.327710843
42101023400,0.459627329
42101023500,0.334004024
42101023600,0.469754253
42101023700,0.173686701
42101023800,0.106578276
42101023900,0.013876041
42101024000,0.180175246
42101024100,0.023655914
42101024200,0.056659308
42101024300,0.130773845
42101024400,0.066176471
42101024500,0.029257314
42101024600,0.050150451
42101024700,0.09575234
42101024800,0.065063649
42101024900,0.022265247
42101025000,0
42101025100,0.147838215
42101025200,0.133054393
42101025300,0.043754411
42101025400,0.205211726
42101025500,0.29050815
42101025600,0.341176471
42101025700,0.28422345
42101025800,0.250341997
42101025900,0.107277628
42101026000,0.129294756
42101026100,0.222470238
42101026200,0.09622196
42101026301,0.105946685
42101026302,0.08680947
42101026400,0.090459713
42101026500,0.074795726
42101026600,0.07306712
42101026700,0.056266977
42101026800,0.060526316
42101026900,0.161971831
42101027000,0.189281642
42101027100,0.131378936
42101027200,0.117346939
42101027300,0.050317538
42101027400,0.021718602
42101027500,0.04982699
42101027600,0.12403644
42101027700,0.056218058
42101027800,0.027679919
42101027900,0.028278888
42101028000,0.069426752
42101028100,0.045655376
42101028200,0.045531197
42101028300,0.056358382
42101028400,0.015910899
42101028500,0.008196721
42101028600,0.019230769
42101028700,0.033823529
42101028800,0.031128405
42101028900,0.043404544
42101029000,0.067611778
42101029100,0.081619537
42101029200,0.144736842
42101029300,0.008196721
42101029400,0
42101029500,0.036144578
42101029600,0.0125
42101029700,0.057692308
42101029800,0.032239493
42101029900,0.051380861
42101030000,0.071846282
42101030100,0.092565239
42101030200,0.108423686
42101030300,0.047854785
42101030400,0.1375
42101030500,0.135978112
42101030600,0.089662838
42101030700,0.159348442
42101030800,0.163011263
42101030900,0.119581465
42101031000,0.140573578
42101031100,0.081355932
42101031200,0.057640751
42101031300,0.078617711
42101031400,0.038210156
42101031500,0.15556094
42101031600,0.123548537
42101031700,0.159111514
42101031800,0.081061693
42101031900,0.046239211
42101032000,0.079541109
42101032100,0.036089239
42101032200,0.241758242
42101032300,0.052023121
42101032400,#DIV/0!
42101032500,0.053620532
42101032600,0.119774011
42101032700,0
42101032800,#DIV/0!
42101032900,0.044354839
42101033000,0.051652893
42101033100,0.111608318
42101033200,0.181646168
42101033300,0.134097421
42101033400,0.109575013
42101033500,0.157547792
42101033600,0.088071349
42101033700,0.115042228
42101033800,0.177190213
42101033900,0.165024631
42101034000,0.23885918
42101034100,0.14504116
42101034200,0.173648649
42101034300,0.430379747
42101034400,0.335061088
42101034500,0.096052301
42101034600,0.057261411
42101034701,0.160979526
42101034702,0.299270073
42101034801,0.11944028
42101034802,0.149059982
42101034803,0.179647527
42101034900,0.092729647
42101035100,0.105031754
42101035200,0.284393692
42101035301,0.191133005
42101035302,0.131512393
42101035400,#DIV/0!
42101035500,0.128213689
42101035600,0.246105919
42101035700,0.079734219
42101035800,0.246849196
42101035900,0.187115111
42101036000,0.157569516
42101036100,0.087231353
42101036201,0.086621752
42101036202,0.198731501
42101036203,0.192790825
42101036301,0.233555063
42101036302,0.161490683
42101036303,0.253706755
42101036400,0
42101036500,0.242415651
42101036600,0.54798331
42103950100,0.166429182
42103950200,0.174783796
42103950300,0.193609023
42103950500,0.15712743
42103950600,0.260319821
42103950700,0.152734129
42103950800,0.09890411
42103950900,0.137055838
42105950100,0.067901235
42105950200,0.065485362
42105950300,0.112804878
42105950400,0.082695253
42105950500,0.042094456
42107000100,0.089240184
42107000200,0.029441624
42107000300,0.140907266
42107000400,0.110121457
42107000500,0.012675419
42107000600,0.038103302
42107000700,0.085484796
42107000800,0.071176471
42107000900,0.066666667
42107001000,0.05907781
42107001100,0.135955056
42107001200,0.107798165
42107001300,0.061680802
42107001400,0.120798319
42107001500,0.057800512
42107001600,0.170522141
42107001700,0.18019943
42107001800,0.087633885
42107001900,0.049142327
42107002000,0.048316252
42107002100,0.074576271
42107002200,0.073750991
42107002300,0.00488145
42107002400,0.054511278
42107002500,0.088785047
42107002600,0.02027027
42107002700,0.035188216
42107002800,0.048417132
42107002900,0.159012132
42107003000,0.264392324
42107003100,0.181818182
42107003200,0.148510242
42107003300,0.11300738
42107003400,0.17699776
42107003500,0.134664619
42107003600,0.167785235
42107003700,0.106296547
42107003800,0.107266436
42107003900,0.153619776
42109980100,0.18472611
42109980200,0.145419847
42109980300,0.051858651
42109980400,0.076108871
42109980500,0.069940476
42109980600,0.127494457
42109980700,0.073200242
42111020101,0.103567319
42111020102,0.090509666
42111020200,0.077363897
42111020300,0.022256729
42111020400,0.053107345
42111020500,0.046037736
42111020600,0.058797127
42111020700,0.095365419
42111020800,0.100953449
42111020900,0.153055706
42111021000,0.077183099
42111021100,0.028598665
42111021200,0.204448246
42111021300,0.093362509
42111021400,0.078320091
42111021500,0.127593361
42111021600,0.052480916
42111021700,0.066911091
42111021800,0.076604555
42111021900,0.08590535
42113980100,0.076330532
42113980200,0.072761194
42115032000,0.151029748
42115032100,0.16802168
42115032200,0.112426036
42115032300,0.067567568
42115032400,0.101713654
42115032500,0.119158879
42115032600,0.109489051
42115032700,0.093979442
42115032800,0.102349869
42115032901,0.137173397
42115032902,0.070645554
42117990100,0.091967404
42117990200,0.064136126
42117990300,0.069808028
42117990400,0.086701434
42117990500,0.078335373
42117990600,0.122262774
42117990700,0.079833872
42117990800,0.112299465
42117990900,0.081147041
42117991000,0.062271062
42119990100,0.104519774
42119990200,0.068950749
42119990300,0.098154982
42119990400,0.155149051
42119990500,0.108550434
42119990600,0.383277217
42119990700,0.171686747
42121200000,0.098893499
42121200100,0.086734694
42121200200,0.12135506
42121200300,0.039780521
42121200400,0.099236641
42121200500,0.054316198
42121200600,0.11215415
42121200700,0
42121200800,0.07797271
42121200900,0.046594982
42121201000,0.059795437
42121201100,0.110944528
42121201200,0.10675563
42121201300,0.045028143
42121201400,0.090655509
42121201500,0.090459364
42123970100,0.074393109
42123970200,0.1398685
42123970300,0.087410926
42123970400,0.1039783
42123970500,0.077258567
42123970600,0.077769626
42123970700,0.125426621
42123970800,0.085411471
42123970900,0.057336621
42123971000,0.143737166
42123971100,0.091249065
42123971200,0.043560606
42123971400,0.052694611
42125704100,0.069518717
42125711000,0.148220065
42125712700,0.094879518
42125713700,0.063297601
42125714000,0.109255393
42125715700,0.050410317
42125721000,0.168367347
42125722700,0.227848101
42125731000,0.108585859
42125732000,0.148727273
42125741100,0.131563066
42125741200,0.247232472
42125741300,0.229508197
42125741400,0.474114441
42125742100,0.156041016
42125742200,0.195979899
42125743700,0.06466877
42125744100,0.059818969
42125744200,0.074983411
42125745100,0.229199372
42125745200,0.325791855
42125746100,0.368756121
42125746200,0.496476116
42125746300,0.579858884
42125751100,0.100278552
42125751200,0.063301967
42125752700,0.136163175
42125753700,0.293421053
42125754200,0.211174242
42125754300,0.021428571
42125754400,0.029090909
42125754500,0.034428795
42125754600,0.085790885
42125755100,0.109062171
42125755200,0.275234131
42125755700,0.163881748
42125761000,0.181861124
42125762000,0.103825137
42125763700,0.16407355
42125764000,0.13803681
42125771100,0.228314607
42125771200,0.135409614
42125772700,0.051506317
42125773100,0.076070901
42125773200,0.025889968
42125774700,0.209713024
42125775200,0.110483871
42125775300,0.033585223
42125781700,0.146911519
42125782700,0.065517241
42125783200,0.024409449
42125783300,0.038802661
42125784000,0.13022113
42125791000,0.099579243
42125792100,0.14608802
42125792200,0.048152296
42125793700,0.102669405
42125794700,0.133380381
42125795700,0.111358575
42127960100,0.088135593
42127960200,0.101180438
42127960300,0.131773399
42127960400,0.148965517
42127960500,0.14893617
42127960600,0.135028496
42127960700,0.037215412
42127960800,0.113147045
42127960900,0.110556348
42127961000,0.132581857
42127961100,0.157827476
42127961200,0.090532544
42127961300,0.106818182
42127961400,0.181693989
42129800100,0
42129800200,0.019572954
42129800300,0.070707071
42129800400,0.031565657
42129800500,0.199532346
42129800600,0.045595855
42129800700,0.040139616
42129800800,0.110189573
42129800900,0.048465267
42129801001,0.104010025
42129801002,0.099578059
42129801100,0.113291704
42129801200,0.229515419
42129801300,0.134429949
42129801400,0.052917232
42129801500,0.045202952
42129801600,0.040114613
42129801701,0.148379052
42129801702,0.168030551
42129801703,0.175313059
42129801800,0.134151502
42129801900,0.109415584
42129802001,0.345047923
42129802002,0.234189723
42129802101,0.410334347
42129802102,0.385249458
42129802103,0.520190024
42129802200,0.177563661
42129802301,0.297952361
42129802302,0.326710817
42129802400,0.183887916
42129802500,0.034482759
42129802600,0.026136364
42129802700,0.107985481
42129802800,0.013059701
42129802900,0.231701161
42129803000,0.054658385
42129803100,0.165972635
42129803200,0.170340681
42129803301,0.150651466
42129803302,0.24598587
42129803400,0.21748179
42129803500,0.227602906
42129803600,0.160935351
42129803700,0.270378875
42129803800,0.246268657
42129803900,0.173704702
42129804000,0.081632653
42129804100,0.032209738
42129804200,0.149635036
42129804300,0.094196004
42129804400,0.038767396
42129804501,0.263810015
42129804502,0.171633346
42129804600,0.080536913
42129804701,0.171641791
42129804702,0.153336729
42129804801,0.103686636
42129804802,0.275526742
42129804900,0.110859729
42129805000,0.07987013
42129805100,0.121161826
42129805200,0.070909091
42129805400,0.025778733
42129805500,0.083953241
42129805600,0.076260763
42129805800,0.123907863
42129805900,0.197959184
42129806000,0.055837563
42129806100,0.087842139
42129806200,0.144104803
42129806300,0.047297297
42129806400,0.162348877
42129806500,0.111463286
42129806600,0.082140635
42129806700,0.071798668
42129806800,0.083333333
42129806900,0.134319162
42129807000,0.07826087
42129807100,0.153191489
42129807200,0.229173989
42129807300,0.11366977
42129807401,0.122850123
42129807402,0.214487633
42129807500,0.045540797
42129807600,0.021193093
42129807700,0.135559921
42129807800,0.090277778
42129807900,0.130212766
42129808100,0.117354196
42129808200,0.056105611
42129808300,0.064470588
42129808400,0.163837894
42129808500,0.10866575
42129808600,0.159916926
42131400100,0.088034188
42131400200,0.110018439
42131400300,0.135040745
42131400400,0.152147971
42131400500,0.086326767
42131400600,0.110824742
42131400700,0.094965675
42133000100,0.015025042
42133000200,0
42133000300,0.021352313
42133000400,0.041825095
42133000500,0.011178862
42133000600,0.04
42133000700,0.020810515
42133000800,0.109134045
42133000900,0.069767442
42133001000,0.030411449
42133001100,0.038427167
42133001200,0.032186459
42133001300,0.0968523
42133001400,0.04039845
42133001500,0.079501169
42133001600,0
42133010110,0.205257055
42133010120,0.204695966
42133010130,0.346801347
42133010210,0.195994278
42133010220,0.202169197
42133010300,0.111888112
42133010400,0.211058665
42133010510,0.49126035
42133010520,0.35504886
42133020100,0.287072243
42133020210,0.317218741
42133020220,0.28009828
42133020310,0.328015952
42133020320,0.19504749
42133020410,0.171083217
42133020420,0.231657609
42133020510,0.173295455
42133020521,0.114440079
42133020522,0.181818182
42133020600,0.17700666
42133020710,0.124378109
42133020720,0.109496906
42133020800,0.195346972
42133020910,0.132
42133020921,0.232213796
42133020922,0.146188851
42133021010,0.199209932
42133021020,0.162576687
42133021100,0.080528846
42133021210,0.216285806
42133021220,0.512322275
42133021300,0.041066667
42133021410,0.150526844
42133021420,0.195919938
42133021500,0.12633452
42133021600,0.073825503
42133021711,0.221459227
42133021712,0.183898305
42133021720,0.153061224
42133021800,0.321028345
42133021900,0.073228883
42133022000,0.06043956
42133022100,0.050768203
42133022200,0.181327577
42133022300,0.089256198
42133022400,0.265253361
42133022500,0.145980254
42133022600,0.253628196
42133022700,0.178275862
42133022800,0.227747862
42133022910,0.268422527
42133022920,0.266791045
42133023000,0.079087821
42133023100,0.117047308
42133023200,0.147673922
42133023300,0.261329653
42133023400,0.123102175
42133023500,0.155946321
42133023600,0.149503546
42133023710,0.178794179
42133023720,0.208100969
42133023810,0.225666123
42133023821,0.307182883
42133023822,0.315229776
42133023900,0.311597938
42133024000,0.170117515
